StartLine	EndLine	Event	SelectedFields
70185	70224	AISETSTATE CALLSITE	ElapsedMs=212660.183 | Actor=PC_Hero | CurrentAction=0 | CurrentAniPhase=5 | CurrentStateTime=0.000000 | CurrentMovementAni=Hero_Stand_1H_1H_P1_Ambient_Loop_N_Fwd_00_%_00_P1_0.xmot
70225	70249	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=212660.255 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
70250	70274	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=212660.280 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
70275	70301	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=212670.429 | Actor=PC_Hero
70302	70326	PRIMARYFIRST PlayMotion	ElapsedMs=212670.427
70327	70353	EMPTY-PRIMARY SUCCESSOR STACK	ElapsedMs=214475.976 | Actor=PC_Hero
70354	70378	PRIMARYFIRST PlayMotion	ElapsedMs=214475.975
70379	70418	AISETSTATE CALLSITE	ElapsedMs=214872.478 | Actor=PC_Hero | CurrentAction=0 | CurrentAniPhase=5 | CurrentStateTime=2.201853 | CurrentMovementAni=Hero_Parade_1H_1H_P1_Ambient_Loop_N_Fwd_00_%_00_P1_0.xmot
70419	70443	OUTER_FRAME AI_SET_STATE_BEFORE	ElapsedMs=214872.547 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=2.201853
70444	70468	OUTER_FRAME AI_SET_STATE_AFTER	ElapsedMs=214872.569 | Actor=PC_Hero | CurrentAction=0 | CurrentStateTime=0.000000
70469	70490	C1 LIFECYCLE START	ElapsedMs=214882.019 | Actor=PC_Hero | Generation=78 | Status=CANDIDATE | PhysicalCollisionChanged=0
70491	70504	C1-O2 OUTER BINDING	ElapsedMs=214882.059 | Event=COMBAT_MOVE_CANDIDATE_BOUND | Actor=PC_Hero | Generation=78 | Status=CANDIDATE | PhysicalCollisionChanged=0
70505	70529	OUTER_FRAME COMBAT_MOVE_INITIAL	ElapsedMs=214882.070 | Actor=PC_Hero | CurrentAction=5 | CurrentStateTime=0.000000
70530	70554	PRIMARYFIRST StopMotion	ElapsedMs=214882.105
