Line	Event	Signal	Text
3014	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE RAW55_SPRINT_CALLBACK_BOUNDARY Actor=Troll C1=57 SameC1=1 SameRight=1 Action=9->9 Phase=1->1 StateTime=2.442300->2.442300 StatePosition=1->1 MotionBefore=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot MotionAfter=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot Right=TrollFist RightUseType=55 RightGroup=5->5 NativeResult=1 OBSERVE_NATIVE=1
3015	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE RAW55_SPRINT_CALLBACK_BOUNDARY Actor=Troll C1=57 SameC1=1 SameRight=1 Action=9->9 Phase=1->1 StateTime=2.450633->2.450633 StatePosition=1->1 MotionBefore=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot MotionAfter=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot Right=TrollFist RightUseType=55 RightGroup=5->5 NativeResult=1 OBSERVE_NATIVE=1
3016	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE RAW55_SPRINT_CALLBACK_BOUNDARY Actor=Troll C1=57 SameC1=1 SameRight=1 Action=9->9 Phase=1->1 StateTime=2.458966->2.458966 StatePosition=1->1 MotionBefore=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot MotionAfter=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot Right=TrollFist RightUseType=55 RightGroup=5->5 NativeResult=1 OBSERVE_NATIVE=1
3017	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE RAW55_SPRINT_CALLBACK_BOUNDARY Actor=Troll C1=57 SameC1=1 SameRight=1 Action=9->9 Phase=1->1 StateTime=2.467300->2.467300 StatePosition=1->1 MotionBefore=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot MotionAfter=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot Right=TrollFist RightUseType=55 RightGroup=5->5 NativeResult=1 OBSERVE_NATIVE=1
3018	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE RAW55_SPRINT_CALLBACK_BOUNDARY Actor=Troll C1=57 SameC1=1 SameRight=1 Action=9->9 Phase=1->1 StateTime=2.475633->2.475633 StatePosition=1->1 MotionBefore=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot MotionAfter=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot Right=TrollFist RightUseType=55 RightGroup=5->5 NativeResult=1 OBSERVE_NATIVE=1
3019	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE RAW55_SPRINT_CALLBACK_BOUNDARY Actor=Troll C1=57 SameC1=1 SameRight=1 Action=9->9 Phase=1->1 StateTime=2.483966->2.483966 StatePosition=1->1 MotionBefore=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot MotionAfter=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot Right=TrollFist RightUseType=55 RightGroup=5->5 NativeResult=1 OBSERVE_NATIVE=1
3020	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE RAW55_SPRINT_CALLBACK_BOUNDARY Actor=Troll C1=57 SameC1=1 SameRight=1 Action=9->9 Phase=1->1 StateTime=2.492300->2.492300 StatePosition=1->1 MotionBefore=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot MotionAfter=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot Right=TrollFist RightUseType=55 RightGroup=5->5 NativeResult=1 OBSERVE_NATIVE=1
3021	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE RAW55_SPRINT_CALLBACK_BOUNDARY Actor=Troll C1=57 SameC1=1 SameRight=1 Action=9->9 Phase=1->1 StateTime=2.502241->2.502241 StatePosition=1->1 MotionBefore=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot MotionAfter=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot Right=TrollFist RightUseType=55 RightGroup=5->5 NativeResult=1 OBSERVE_NATIVE=1
3022	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE RAW55_SPRINT_CALLBACK_BOUNDARY Actor=Troll C1=57 SameC1=1 SameRight=1 Action=9->9 Phase=1->1 StateTime=2.510574->2.510574 StatePosition=1->1 MotionBefore=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot MotionAfter=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot Right=TrollFist RightUseType=55 RightGroup=5->5 NativeResult=1 OBSERVE_NATIVE=1
3023	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE RAW55_SPRINT_CALLBACK_BOUNDARY Actor=Troll C1=57 SameC1=1 SameRight=1 Action=9->9 Phase=1->1 StateTime=2.518908->2.518908 StatePosition=1->1 MotionBefore=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot MotionAfter=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot Right=TrollFist RightUseType=55 RightGroup=5->5 NativeResult=1 OBSERVE_NATIVE=1
3024	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE RAW55_SPRINT_CALLBACK_BOUNDARY Actor=Troll C1=57 SameC1=1 SameRight=1 Action=9->9 Phase=1->1 StateTime=2.527878->2.527878 StatePosition=1->1 MotionBefore=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot MotionAfter=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot Right=TrollFist RightUseType=55 RightGroup=5->5 NativeResult=1 OBSERVE_NATIVE=1
3025	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE RAW55_SPRINT_CALLBACK_BOUNDARY Actor=Troll C1=57 SameC1=1 SameRight=1 Action=9->9 Phase=1->1 StateTime=2.536211->2.536211 StatePosition=1->1 MotionBefore=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot MotionAfter=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot Right=TrollFist RightUseType=55 RightGroup=5->5 NativeResult=1 OBSERVE_NATIVE=1
3026	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE RAW55_SPRINT_CALLBACK_BOUNDARY Actor=Troll C1=57 SameC1=1 SameRight=1 Action=9->9 Phase=1->1 StateTime=2.544545->2.544545 StatePosition=1->1 MotionBefore=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot MotionAfter=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot Right=TrollFist RightUseType=55 RightGroup=5->5 NativeResult=1 OBSERVE_NATIVE=1
3027	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE RAW55_SPRINT_CALLBACK_BOUNDARY Actor=Troll C1=57 SameC1=1 SameRight=1 Action=9->9 Phase=1->1 StateTime=2.552878->2.552878 StatePosition=1->1 MotionBefore=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot MotionAfter=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot Right=TrollFist RightUseType=55 RightGroup=5->5 NativeResult=1 OBSERVE_NATIVE=1
3028	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE RAW55_SPRINT_CALLBACK_BOUNDARY Actor=Troll C1=57 SameC1=1 SameRight=1 Action=9->9 Phase=1->1 StateTime=2.561211->2.561211 StatePosition=1->1 MotionBefore=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot MotionAfter=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot Right=TrollFist RightUseType=55 RightGroup=5->5 NativeResult=1 OBSERVE_NATIVE=1
3029	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE RAW55_SPRINT_CALLBACK_BOUNDARY Actor=Troll C1=57 SameC1=1 SameRight=1 Action=9->9 Phase=1->1 StateTime=2.569544->2.569544 StatePosition=1->1 MotionBefore=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot MotionAfter=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot Right=TrollFist RightUseType=55 RightGroup=5->5 NativeResult=1 OBSERVE_NATIVE=1
3030	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE RAW55_SPRINT_CALLBACK_BOUNDARY Actor=Troll C1=57 SameC1=1 SameRight=1 Action=9->9 Phase=1->1 StateTime=2.577878->2.577878 StatePosition=1->1 MotionBefore=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot MotionAfter=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot Right=TrollFist RightUseType=55 RightGroup=5->5 NativeResult=1 OBSERVE_NATIVE=1
3031	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE RAW55_SPRINT_CALLBACK_BOUNDARY Actor=Troll C1=57 SameC1=1 SameRight=1 Action=9->9 Phase=1->1 StateTime=2.586848->2.586848 StatePosition=1->1 MotionBefore=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot MotionAfter=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot Right=TrollFist RightUseType=55 RightGroup=5->5 NativeResult=1 OBSERVE_NATIVE=1
3032	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE RAW55_SPRINT_CALLBACK_BOUNDARY Actor=Troll C1=57 SameC1=1 SameRight=1 Action=9->9 Phase=1->1 StateTime=2.595182->2.595182 StatePosition=1->1 MotionBefore=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot MotionAfter=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot Right=TrollFist RightUseType=55 RightGroup=5->5 NativeResult=1 OBSERVE_NATIVE=1
3033	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE RAW55_SPRINT_CALLBACK_BOUNDARY Actor=Troll C1=57 SameC1=1 SameRight=1 Action=9->9 Phase=1->1 StateTime=2.605138->2.605138 StatePosition=1->1 MotionBefore=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot MotionAfter=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot Right=TrollFist RightUseType=55 RightGroup=5->5 NativeResult=1 OBSERVE_NATIVE=1
3034	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE RAW55_SPRINT_CALLBACK_BOUNDARY Actor=Troll C1=57 SameC1=1 SameRight=1 Action=9->9 Phase=1->1 StateTime=2.613471->2.613471 StatePosition=1->1 MotionBefore=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot MotionAfter=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot Right=TrollFist RightUseType=55 RightGroup=5->5 NativeResult=1 OBSERVE_NATIVE=1
3035	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE RAW55_SPRINT_CALLBACK_BOUNDARY Actor=Troll C1=57 SameC1=1 SameRight=1 Action=9->9 Phase=1->1 StateTime=2.622442->2.622442 StatePosition=1->1 MotionBefore=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot MotionAfter=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot Right=TrollFist RightUseType=55 RightGroup=5->5 NativeResult=1 OBSERVE_NATIVE=1
3036	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE RAW55_SPRINT_CALLBACK_BOUNDARY Actor=Troll C1=57 SameC1=1 SameRight=1 Action=9->9 Phase=1->1 StateTime=2.631441->2.631441 StatePosition=1->1 MotionBefore=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot MotionAfter=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot Right=TrollFist RightUseType=55 RightGroup=5->5 NativeResult=1 OBSERVE_NATIVE=1
3037	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE RAW55_SPRINT_CALLBACK_BOUNDARY Actor=Troll C1=57 SameC1=1 SameRight=1 Action=9->9 Phase=1->1 StateTime=2.640441->2.640441 StatePosition=1->1 MotionBefore=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot MotionAfter=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot Right=TrollFist RightUseType=55 RightGroup=5->5 NativeResult=1 OBSERVE_NATIVE=1
3038	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE C1_FINAL ElapsedMs=60126.543 Actor=Troll Generation=57 Status=PERSISTED SourceCount=2 PhysicalChanged=0 Source[0]=TrollFist Side=RIGHT Outstanding=0 Cleanup=0 Outcome=NO_OP_NO_OUTSTANDING Source[1]=TrollFist Side=LEFT Outstanding=0 Cleanup=0 Outcome=NO_OP_NO_OUTSTANDING
3051	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE ONDAMAGE ElapsedMs=61511.217 Ordinal=29 Target=Troll Arg1=Troll Arg2=Troll Caller=Game.dll+0x00069484 PlayerAction=1 PlayerPhase=1 PlayerMotion=Hero_Stand_None_2H_P0_Attack_Hit_N_Fwd_00_%_00_P1_90_R.xmot Raw8Fist=<none> Raw8UseType=-1 Raw8Group=-1
3056	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE C1 CLEANUP FULFILLED ElapsedMs=61688.868 Actor=PC_Hero Generation=60 Status=PERSISTED Source=It_2H_Sword_Flamberge Side=RIGHT Requests=1 Outstanding=0 CleanupObserved=1 Group=5
3057	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE C1_FINAL ElapsedMs=61688.888 Actor=PC_Hero Generation=60 Status=PERSISTED SourceCount=1 PhysicalChanged=0 Source[0]=It_2H_Sword_Flamberge Side=RIGHT Outstanding=0 Cleanup=1 Outcome=NO_OP_NO_OUTSTANDING
3058	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE C1_FINAL ElapsedMs=61891.561 Actor=Troll Generation=62 Status=PERSISTED SourceCount=2 PhysicalChanged=0 Source[0]=TrollFist Side=RIGHT Outstanding=0 Cleanup=0 Outcome=NO_OP_NO_OUTSTANDING Source[1]=TrollFist Side=LEFT Outstanding=0 Cleanup=0 Outcome=NO_OP_NO_OUTSTANDING
3144	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE ONDAMAGE ElapsedMs=62162.436 Ordinal=30 Target=PC_Hero Arg1=PC_Hero Arg2=PC_Hero Caller=Game.dll+0x00069484 PlayerAction=0 PlayerPhase=3 PlayerMotion=Hero_Stand_None_2H_P1_Attack_Recover_N_Fwd_00_%_00_P1_0_R.xmot Raw8Fist=<none> Raw8UseType=-1 Raw8Group=-1
3184	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE C1_FINAL ElapsedMs=62456.757 Actor=PC_Hero Generation=64 Status=PERSISTED SourceCount=1 PhysicalChanged=0 Source[0]=It_2H_Sword_Flamberge Side=RIGHT Outstanding=0 Cleanup=0 Outcome=NO_OP_NO_OUTSTANDING
3229	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE ONDAMAGE ElapsedMs=62575.326 Ordinal=31 Target=PC_Hero Arg1=PC_Hero Arg2=PC_Hero Caller=Game.dll+0x00069484 PlayerAction=0 PlayerPhase=3 PlayerMotion=Hero_Stand_None_2H_P10_StumbleR_Recover_N_Back_00_%_00_P10_0.xmot Raw8Fist=<none> Raw8UseType=-1 Raw8Group=-1
3243	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE C1 CLEANUP FULFILLED ElapsedMs=62661.184 Actor=Troll Generation=63 Status=PERSISTED Source=TrollFist Side=RIGHT Requests=2 Outstanding=0 CleanupObserved=1 Group=5
3244	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE C1_FINAL ElapsedMs=62757.768 Actor=Troll Generation=63 Status=PERSISTED SourceCount=2 PhysicalChanged=0 Source[0]=TrollFist Side=RIGHT Outstanding=0 Cleanup=1 Outcome=NO_OP_NO_OUTSTANDING Source[1]=TrollFist Side=LEFT Outstanding=0 Cleanup=0 Outcome=NO_OP_NO_OUTSTANDING
3245	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE C1_FINAL ElapsedMs=62877.338 Actor=PC_Hero Generation=65 Status=PERSISTED SourceCount=1 PhysicalChanged=0 Source[0]=It_2H_Sword_Flamberge Side=RIGHT Outstanding=0 Cleanup=0 Outcome=NO_OP_NO_OUTSTANDING
3387	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE RAW55_NORMAL_FIST_ACTIVATION_PROBE Actor=Troll C1=66 Action=1 StatePosition=1 StateTime=0.761254 Right=TrollFist RightUseType=55 GroupBefore=5 RequestedGroup=7 GroupAfter=7 EarlySuppressionProof=1 ClearTriggeredList=0 ACTIVATE_FIST=1
3421	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE ONDAMAGE ElapsedMs=64949.020 Ordinal=32 Target=PC_Hero Arg1=PC_Hero Arg2=PC_Hero Caller=Game.dll+0x00069484 PlayerAction=0 PlayerPhase=5 PlayerMotion=Hero_Stand_None_2H_P0_Ambient_Loop_N_Fwd_00_%_00_P0_0.xmot Raw8Fist=<none> Raw8UseType=-1 Raw8Group=-1
3444	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE C1 CLEANUP FULFILLED ElapsedMs=65098.538 Actor=Troll Generation=66 Status=PERSISTED Source=TrollFist Side=RIGHT Requests=1 Outstanding=0 CleanupObserved=1 Group=5
3445	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE C1_FINAL ElapsedMs=65098.558 Actor=Troll Generation=66 Status=PERSISTED SourceCount=2 PhysicalChanged=0 Source[0]=TrollFist Side=RIGHT Outstanding=0 Cleanup=1 Outcome=NO_OP_NO_OUTSTANDING Source[1]=TrollFist Side=LEFT Outstanding=0 Cleanup=0 Outcome=NO_OP_NO_OUTSTANDING
3446	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE C1_FINAL ElapsedMs=65239.481 Actor=PC_Hero Generation=67 Status=PERSISTED SourceCount=1 PhysicalChanged=0 Source[0]=It_2H_Sword_Flamberge Side=RIGHT Outstanding=0 Cleanup=0 Outcome=NO_OP_NO_OUTSTANDING
3513	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE ONDAMAGE ElapsedMs=66316.565 Ordinal=33 Target=Troll Arg1=Troll Arg2=Troll Caller=Game.dll+0x00069484 PlayerAction=1 PlayerPhase=1 PlayerMotion=Hero_Stand_None_2H_P0_Attack_Hit_N_Fwd_00_%_00_P1_90_R.xmot Raw8Fist=<none> Raw8UseType=-1 Raw8Group=-1
3515	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE C1 CLEANUP FULFILLED ElapsedMs=66321.117 Actor=Troll Generation=70 Status=PERSISTED Source=TrollFist Side=RIGHT Requests=1 Outstanding=0 CleanupObserved=1 Group=5
3520	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE C1 CLEANUP FULFILLED ElapsedMs=66503.118 Actor=PC_Hero Generation=69 Status=PERSISTED Source=It_2H_Sword_Flamberge Side=RIGHT Requests=1 Outstanding=0 CleanupObserved=1 Group=5
3521	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE C1_FINAL ElapsedMs=66503.139 Actor=PC_Hero Generation=69 Status=PERSISTED SourceCount=1 PhysicalChanged=0 Source[0]=It_2H_Sword_Flamberge Side=RIGHT Outstanding=0 Cleanup=1 Outcome=NO_OP_NO_OUTSTANDING
3522	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE C1_FINAL ElapsedMs=66697.191 Actor=Troll Generation=71 Status=PERSISTED SourceCount=2 PhysicalChanged=0 Source[0]=TrollFist Side=RIGHT Outstanding=0 Cleanup=0 Outcome=NO_OP_NO_OUTSTANDING Source[1]=TrollFist Side=LEFT Outstanding=0 Cleanup=0 Outcome=NO_OP_NO_OUTSTANDING
3661	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE RAW55_NORMAL_FIST_ACTIVATION_PROBE Actor=Troll C1=72 Action=1 StatePosition=1 StateTime=0.767833 Right=TrollFist RightUseType=55 GroupBefore=5 RequestedGroup=7 GroupAfter=7 EarlySuppressionProof=1 ClearTriggeredList=0 ACTIVATE_FIST=1
3698	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE ONDAMAGE ElapsedMs=67720.764 Ordinal=34 Target=PC_Hero Arg1=PC_Hero Arg2=PC_Hero Caller=Game.dll+0x00069484 PlayerAction=0 PlayerPhase=5 PlayerMotion=Hero_Stand_None_2H_P1_Ambient_Loop_N_Fwd_00_%_00_P1_0.xmot Raw8Fist=<none> Raw8UseType=-1 Raw8Group=-1
3717	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE C1 CLEANUP FULFILLED ElapsedMs=67839.253 Actor=Troll Generation=72 Status=PERSISTED Source=TrollFist Side=RIGHT Requests=1 Outstanding=0 CleanupObserved=1 Group=5
3718	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE C1_FINAL ElapsedMs=67839.276 Actor=Troll Generation=72 Status=PERSISTED SourceCount=2 PhysicalChanged=0 Source[0]=TrollFist Side=RIGHT Outstanding=0 Cleanup=1 Outcome=NO_OP_NO_OUTSTANDING Source[1]=TrollFist Side=LEFT Outstanding=0 Cleanup=0 Outcome=NO_OP_NO_OUTSTANDING
3719	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE C1_FINAL ElapsedMs=68016.268 Actor=PC_Hero Generation=73 Status=PERSISTED SourceCount=1 PhysicalChanged=0 Source[0]=It_2H_Sword_Flamberge Side=RIGHT Outstanding=0 Cleanup=0 Outcome=NO_OP_NO_OUTSTANDING
3730	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE ONDAMAGE ElapsedMs=68499.630 Ordinal=35 Target=Troll Arg1=Troll Arg2=Troll Caller=Game.dll+0x00069484 PlayerAction=5 PlayerPhase=1 PlayerMotion=Hero_Stand_None_2H_P0_QuickAttackL_Hit_N_Fwd_00_%_00_P1_90_L.xmot Raw8Fist=<none> Raw8UseType=-1 Raw8Group=-1
3735	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE C1 CLEANUP FULFILLED ElapsedMs=68648.432 Actor=PC_Hero Generation=74 Status=PERSISTED Source=It_2H_Sword_Flamberge Side=RIGHT Requests=1 Outstanding=0 CleanupObserved=1 Group=5
3736	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE C1_FINAL ElapsedMs=68736.387 Actor=PC_Hero Generation=74 Status=PERSISTED SourceCount=1 PhysicalChanged=0 Source[0]=It_2H_Sword_Flamberge Side=RIGHT Outstanding=0 Cleanup=1 Outcome=NO_OP_NO_OUTSTANDING
3741	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE C1_FINAL ElapsedMs=68887.934 Actor=Troll Generation=76 Status=PERSISTED SourceCount=2 PhysicalChanged=0 Source[0]=TrollFist Side=RIGHT Outstanding=0 Cleanup=0 Outcome=NO_OP_NO_OUTSTANDING Source[1]=TrollFist Side=LEFT Outstanding=0 Cleanup=0 Outcome=NO_OP_NO_OUTSTANDING
3748	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE ONDAMAGE ElapsedMs=69026.604 Ordinal=36 Target=Troll Arg1=Troll Arg2=Troll Caller=Game.dll+0x00069484 PlayerAction=5 PlayerPhase=1 PlayerMotion=Hero_Stand_None_2H_P1_QuickAttackL_Hit_N_Fwd_00_%_00_P0_90_L.xmot Raw8Fist=<none> Raw8UseType=-1 Raw8Group=-1
3750	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE C1 CLEANUP FULFILLED ElapsedMs=69204.686 Actor=PC_Hero Generation=77 Status=PERSISTED Source=It_2H_Sword_Flamberge Side=RIGHT Requests=1 Outstanding=0 CleanupObserved=1 Group=5
3751	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE C1_FINAL ElapsedMs=69298.889 Actor=PC_Hero Generation=77 Status=PERSISTED SourceCount=1 PhysicalChanged=0 Source[0]=It_2H_Sword_Flamberge Side=RIGHT Outstanding=0 Cleanup=1 Outcome=NO_OP_NO_OUTSTANDING
3759	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE ONDAMAGE ElapsedMs=69645.889 Ordinal=37 Target=Troll Arg1=Troll Arg2=Troll Caller=Game.dll+0x00069484 PlayerAction=4 PlayerPhase=1 PlayerMotion=Hero_Stand_None_2H_P0_QuickAttackR_Hit_N_Fwd_00_%_00_P1_90_R.xmot Raw8Fist=<none> Raw8UseType=-1 Raw8Group=-1
3761	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE C1 CLEANUP FULFILLED ElapsedMs=69820.186 Actor=PC_Hero Generation=79 Status=PERSISTED Source=It_2H_Sword_Flamberge Side=RIGHT Requests=1 Outstanding=0 CleanupObserved=1 Group=5
3762	CORE MARKER ANOMALY / DISCOVERY	EXTRA_01	CORE C1_FINAL ElapsedMs=69909.466 Actor=PC_Hero Generation=79 Status=PERSISTED SourceCount=1 PhysicalChanged=0 Source[0]=It_2H_Sword_Flamberge Side=RIGHT Outstanding=0 Cleanup=1 Outcome=NO_OP_NO_OUTSTANDING
3782	CORE ATTACK OWNERSHIP ANOMALY	EXTRA_01	CORE RAW55_SPRINT_GROUP_SUPPRESSION Actor=Troll C1=78 Action=9 Right=TrollFist RightUseType=55 RequestedGroup=7 BeforeGroup=5 StatePosition=0 StateTime=2.203480 SUPPRESS_GROUP=1
3783	CORE ATTACK OWNERSHIP ANOMALY	EXTRA_01	CORE RAW55_SPRINT_CALLBACK_BOUNDARY Actor=Troll C1=78 SameC1=1 SameRight=1 Action=9->9 Phase=1->1 StateTime=2.203480->2.203480 StatePosition=0->1 MotionBefore=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot MotionAfter=Troll_Stand_Fist_Fist_P0_PowerAttack_Hit_N_Fwd_00_%_00_P0_150.xmot Right=TrollFist RightUseType=55 RightGroup=5->5 NativeResult=1 OBSERVE_NATIVE=1
